scenario_id,basis,model,history_window_years,history_start_ay,attempted_fits,successful_fits,failed_fits,success_rate,mean_runtime_seconds,mean_percentage_error,median_percentage_error,mean_absolute_percentage_error,root_mean_squared_error,standard_deviation_percentage_error
short_emerging_no_break,ceded,regularized_tweedie,10,2015,1,1,0,1.0,2.768301000003703,-6.914346816812297,-6.914346816812297,6.914346816812297,4881006.504074648,
short_emerging_no_break,ceded,chain_ladder,7,2018,1,1,0,1.0,0.020878100003756117,-6.984287404512032,-6.984287404512032,6.984287404512032,4930379.275285825,
short_emerging_no_break,ceded,inflation_adjusted_chain_ladder,7,2018,1,1,0,1.0,0.036973599999328144,-5.0429523487197825,-5.0429523487197825,5.0429523487197825,3559943.385250643,
short_emerging_no_break,ceded,cashflow_uplift,7,2018,1,1,0,1.0,0.030721000002813525,-4.092397334451352,-4.092397334451352,4.092397334451352,2888923.3554419577,
short_emerging_no_break,ceded,regularized_poisson,7,2018,1,0,1,0.0,0.26631789999373723,,,,,
short_emerging_no_break,ceded,regularized_poisson_break_interaction,7,2018,1,0,1,0.0,0.27338569999847095,,,,,
short_emerging_no_break,ceded,regularized_tweedie,7,2018,1,0,1,0.0,1.168369499995606,,,,,
short_emerging_no_break,ceded,chain_ladder,5,2020,1,0,1,0.0,0.00855040000169538,,,,,
short_emerging_no_break,ceded,inflation_adjusted_chain_ladder,5,2020,1,0,1,0.0,0.014300199996796437,,,,,
short_emerging_no_break,ceded,cashflow_uplift,5,2020,1,0,1,0.0,0.011552299998584203,,,,,
short_emerging_no_break,ceded,regularized_poisson,5,2020,1,0,1,0.0,0.0037582000004476868,,,,,
short_emerging_no_break,ceded,regularized_poisson_break_interaction,5,2020,1,0,1,0.0,0.007227499998407438,,,,,
short_emerging_no_break,ceded,regularized_tweedie,5,2020,1,0,1,0.0,0.0037089000034029596,,,,,
short_shock_no_break,gross,chain_ladder,15,2010,1,1,0,1.0,0.02298700000392273,-11.887750096670281,-11.887750096670281,11.887750096670281,20382735.965945452,
short_shock_no_break,gross,inflation_adjusted_chain_ladder,15,2010,1,1,0,1.0,0.04534029999922495,-8.111985986340905,-8.111985986340905,8.111985986340905,13908810.93347922,
