scenario_id,simulation_id,seed,treaty_variant,accident_year,gross_ultimate,ceded_ultimate,retained_ultimate,gross_paid_to_date,ceded_paid_to_date,retained_paid_to_date,gross_true_reserve,ceded_true_reserve,retained_true_reserve,indexed_attachment,indexed_limit,inflation_index_value,applied_index_factor,claim_count,attaching_claims,exhausting_claims,tail_type,inflation_scenario,structural_break,base_attachment,base_limit,index_reference_year,ceded_share,attachment_frequency,exhaustion_frequency,ceded_unpaid_proportion
long_emerging_break,7,20260823,fully_indexed,2012,82551182.38973539,11297320.204112656,71253862.18562274,82551182.38973539,11297320.204112656,71253862.18562274,0.0,0.0,0.0,2163200.0000000005,5408000.000000001,1.0816000000000001,1.0816000000000001,41,11,0,long,emerging,True,2000000.0,5000000.0,2010,0.13685231243298815,0.2682926829268293,0.0,0.0
long_emerging_break,7,20260823,fully_indexed,2013,116643513.06057751,15943631.376233403,100699881.68434411,114793565.44304657,15820510.602904497,98973054.84014207,1849947.6175309473,123120.77332890593,1726826.8442020414,2249728.0,5624320.0,1.124864,1.124864,54,16,0,long,emerging,True,2000000.0,5000000.0,2010,0.13668682430675125,0.2962962962962963,0.0,0.007722254135431005
long_emerging_break,7,20260823,fully_indexed,2014,123475958.38668838,17588714.7844389,105887243.60224947,120826310.41825947,17261736.187953193,103564574.23030627,2649647.968428919,326978.59648571024,2322669.371943209,2339717.1200000006,5849292.800000001,1.1698585600000002,1.1698585600000002,55,14,0,long,emerging,True,2000000.0,5000000.0,2010,0.14244647309686395,0.2545454545454545,0.0,0.018590249514705587
long_emerging_break,7,20260823,fully_indexed,2015,152212931.4822749,24761924.408309974,127451007.07396491,137250141.64204174,18378429.46404427,118871712.17799748,14962789.840233123,6383494.944265704,8579294.895967418,2433305.8048000005,6083264.512000002,1.2166529024000003,1.2166529024000003,61,23,0,long,emerging,True,2000000.0,5000000.0,2010,0.16267950539533158,0.3770491803278688,0.0,0.25779478359619884
long_emerging_break,7,20260823,fully_indexed,2016,95090963.90588066,10792671.787445169,84298292.11843547,76231751.27694398,5080560.038918704,71151191.2380253,18859212.62893665,5712111.748526463,13147100.88041019,2530638.036992001,6326595.092480002,1.2653190184960004,1.2653190184960004,42,10,0,long,emerging,True,2000000.0,5000000.0,2010,0.11349839505389347,0.23809523809523808,0.0,0.5292583579879834
long_emerging_break,7,20260823,fully_indexed,2017,132797415.4386158,16699243.397591993,116098172.04102382,98181790.34394912,6728376.869301459,91453413.47464766,34615625.09466669,9970866.528290533,24644758.566376153,2631863.558471681,6579658.896179202,1.3159317792358405,1.3159317792358405,53,14,0,long,emerging,True,2000000.0,5000000.0,2010,0.1257497620901443,0.2641509433962264,0.0,0.5970849271966607
long_emerging_break,7,20260823,fully_indexed,2018,168903408.50134838,23289326.47328863,145614082.02805972,150864152.666111,19442045.865920477,131422106.8001905,18039255.83523737,3847280.607368155,14191975.227869213,2737138.1008105483,6842845.252026371,1.368569050405274,1.368569050405274,46,10,2,long,emerging,True,2000000.0,5000000.0,2010,0.13788547359660128,0.21739130434782608,0.043478260869565216,0.1651950137665312
long_emerging_break,7,20260823,fully_indexed,2019,94886884.64980295,13809007.071315018,81077877.57848793,73463381.23450297,6151312.82455099,67312068.40995197,21423503.415299997,7657694.246764028,13765809.168535966,2846623.62484297,7116559.062107426,1.4233118124214852,1.4233118124214852,36,9,0,long,emerging,True,2000000.0,5000000.0,2010,0.1455312514714719,0.25,0.0,0.5545434372809539
long_emerging_break,7,20260823,fully_indexed,2020,167311293.67083383,31294894.96546801,136016398.7053658,105413739.16090778,8432170.263965487,96981568.89694229,61897554.509926036,22862724.701502524,39034829.80842351,2960488.569836689,7401221.424591723,1.4802442849183446,1.4802442849183446,55,18,1,long,emerging,True,2000000.0,5000000.0,2010,0.18704592068385534,0.32727272727272727,0.01818181818181818,0.730557642923235
long_emerging_break,7,20260823,fully_indexed,2021,177172921.39279425,38564159.25116658,138608762.14162767,93236498.41033015,11398302.035000581,81838196.37532958,83936422.98246409,27165857.216166005,56770565.766298085,3138117.8840268906,7845294.710067227,1.5690589420134453,1.5690589420134453,45,19,2,long,emerging,True,2000000.0,5000000.0,2010,0.21766395760709636,0.4222222222222222,0.044444444444444446,0.7044327620170853
long_emerging_break,7,20260823,fully_indexed,2022,117278414.44741878,18659214.403438475,98619200.04398029,45448299.37084323,0.0,45448299.37084323,71830115.07657553,18659214.403438475,53170900.673137054,3326404.9570685043,8316012.39267126,1.663202478534252,1.663202478534252,36,9,0,long,emerging,True,2000000.0,5000000.0,2010,0.15910186449360847,0.25,0.0,1.0
