scenario_id,simulation_id,seed,frequency_scenario,tail_type,inflation_scenario,structural_break,clause_type,basis,model,history_window_years,history_start_ay,evaluation_start_ay,evaluation_end_ay,success,success_or_failure,applicability_status,applicability_reason,fit_attempted,available_calendar_diagonals,potential_validation_folds,maximum_development_year,failure_type,failure_category,failure_message,failure_reason,fit_min_accident_year,fit_max_accident_year,fit_received_pre_window_ay,future_cells_hidden_from_fit,evaluation_truth_used_for_fitting,observed_target_paid,true_target_reserve,true_target_ultimate,estimated_target_reserve,true_reserve,estimated_reserve,selected_alpha,selected_power,runtime_seconds,pipeline_reconciliation_passed,model_reconciliation_passed,target_estimate_reconciliation_passed,target_truth_reconciliation_passed,signed_error,absolute_error,percentage_error,absolute_percentage_error,normalised_error
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,cashflow_uplift,10,2015,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,14,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,,755087597.3128364,,,,0.015239699998346623,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,regularized_poisson,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,14,,,,,2015,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,1212908282.1287673,755087597.3128364,1212908282.1287673,0.1,,0.6497695999933057,True,True,True,True,457820684.81593084,457820684.81593084,60.63146665965612,60.63146665965612,0.6063146665965612
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,regularized_poisson_break_interaction,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,14,,,,,2015,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,1212908282.1321867,755087597.3128364,1212908282.1321867,0.1,,0.6922810999967624,True,True,True,True,457820684.81935024,457820684.81935024,60.63146666010897,60.63146666010897,0.6063146666010897
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,regularized_tweedie,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,14,,,,,2015,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,1165167325.4680266,755087597.3128364,1165167325.4680266,0.001,1.9,2.804944499999692,True,True,True,True,410079728.1551902,410079728.1551902,54.308894705006296,54.308894705006296,0.5430889470500629
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,chain_ladder,7,2018,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,14,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,ValueError: No paired observations are available for development 7 to 8.,2018,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,,755087597.3128364,,,,0.00982349999685539,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,inflation_adjusted_chain_ladder,7,2018,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,14,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,ValueError: No paired observations are available for development 7 to 8.,2018,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,,755087597.3128364,,,,0.018409000003885012,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,cashflow_uplift,7,2018,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,14,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 7 to 8.,ValueError: No paired observations are available for development 7 to 8.,2018,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,,755087597.3128364,,,,0.013038599994615652,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,regularized_poisson,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,14,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,,755087597.3128364,,,,8.999995770864189e-07,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,regularized_poisson_break_interaction,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,14,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,,755087597.3128364,,,,7.00005330145359e-07,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,regularized_tweedie,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,14,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,,755087597.3128364,,,,1.1000010999850929e-06,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,chain_ladder,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,14,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,,755087597.3128364,,,,0.008696799995959736,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,inflation_adjusted_chain_ladder,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,14,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,,755087597.3128364,,,,0.015429899998707697,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,cashflow_uplift,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,14,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,,755087597.3128364,,,,0.011706199999025557,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,regularized_poisson,5,2020,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,5,0.0,14,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2020,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,,755087597.3128364,,,,8.999995770864189e-07,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,regularized_poisson_break_interaction,5,2020,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,5,0.0,14,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2020,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,,755087597.3128364,,,,1.2000018614344299e-06,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,gross,regularized_tweedie,5,2020,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,5,0.0,14,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2020,2024,False,True,False,227782945.4708348,755087597.3128364,982870542.7836711,,755087597.3128364,,,,6.999980541877449e-07,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,chain_ladder,15,2010,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,0.008748300002480391,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,inflation_adjusted_chain_ladder,15,2010,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,0.027000899994163774,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,cashflow_uplift,15,2010,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2010,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,0.012541900003270712,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,regularized_poisson,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,14,,,,,2010,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,711553625.5322568,382072566.6192515,711553625.5322568,0.01,,1.5106354000017745,True,True,True,True,329481058.91300535,329481058.91300535,86.23520443469698,86.23520443469698,0.8623520443469699
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,regularized_poisson_break_interaction,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,14,,,,,2010,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,711553625.5284106,382072566.6192515,711553625.5284106,0.01,,1.4270636000001105,True,True,True,True,329481058.90915906,329481058.90915906,86.2352044336903,86.2352044336903,0.8623520443369029
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,regularized_tweedie,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,14,,,,,2010,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,706361789.5489473,382072566.6192515,706361789.5489473,0.01,1.1,6.740009599998302,True,True,True,True,324289222.92969584,324289222.92969584,84.87634320337405,84.87634320337405,0.8487634320337405
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,chain_ladder,10,2015,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,0.007511000003432855,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,inflation_adjusted_chain_ladder,10,2015,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,0.019377199998416472,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,cashflow_uplift,10,2015,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2015,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,0.01103980000334559,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,regularized_poisson,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,14,,,,,2015,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,776645674.9635938,382072566.6192515,776645674.9635938,1.0,,0.6007821000021067,True,True,True,True,394573108.34434235,394573108.34434235,103.27177159975164,103.27177159975164,1.0327177159975165
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,regularized_poisson_break_interaction,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,14,,,,,2015,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,776645674.963594,382072566.6192515,776645674.963594,1.0,,0.6436247999954503,True,True,True,True,394573108.34434247,394573108.34434247,103.27177159975167,103.27177159975167,1.0327177159975167
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,regularized_tweedie,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,14,,,,,2015,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,539313291.4919907,382072566.6192515,539313291.4919907,1.0,1.9,2.7499095000021043,True,True,True,True,157240724.8727392,157240724.8727392,41.15467547541434,41.15467547541434,0.4115467547541434
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,chain_ladder,7,2018,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,0.008125899999868125,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,inflation_adjusted_chain_ladder,7,2018,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,0.016715300000214484,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,cashflow_uplift,7,2018,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2018,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,0.01097680000384571,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,regularized_poisson,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,14,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,8.999995770864189e-07,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,regularized_poisson_break_interaction,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,14,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,1.0000003385357559e-06,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,regularized_tweedie,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,14,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,8.999995770864189e-07,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,chain_ladder,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2020,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,0.0075663999959942885,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,inflation_adjusted_chain_ladder,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2020,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,0.015586900000926107,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,cashflow_uplift,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,14,known_sparse_ceded_chain_ladder_limitation,known_sparse_ceded_chain_ladder_limitation,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,ValueError: The Chain Ladder denominator is zero for development 1 to 2.,2020,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,0.010082900000270456,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,regularized_poisson,5,2020,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,5,0.0,14,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2020,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,8.999995770864189e-07,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,regularized_poisson_break_interaction,5,2020,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,5,0.0,14,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2020,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,6.999980541877449e-07,True,False,False,True,,,,,
long_shock_no_break,35,20260851,constant,long,shock,False,none,ceded,regularized_tweedie,5,2020,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,5,0.0,14,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2020,2024,False,True,False,23175398.931520462,382072566.6192515,405247965.55077195,,382072566.6192515,,,,1.0000003385357559e-06,True,False,False,True,,,,,
long_stable_break,35,20260851,constant,long,stable,True,none,gross,chain_ladder,15,2010,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,14,,,,,2010,2024,False,True,False,273675925.58885825,464330612.99596035,738006538.5848186,780350162.6441209,464330612.99596035,780350162.6441209,,,0.030578399993828498,True,True,True,True,316019549.6481606,316019549.6481606,68.05916749902293,68.05916749902293,0.6805916749902293
long_stable_break,35,20260851,constant,long,stable,True,none,gross,inflation_adjusted_chain_ladder,15,2010,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,14,,,,,2010,2024,False,True,False,273675925.58885825,464330612.99596035,738006538.5848186,798142219.823844,464330612.99596035,798142219.823844,,,0.0645552999994834,True,True,True,True,333811606.8278836,333811606.8278836,71.8909323410877,71.8909323410877,0.718909323410877
long_stable_break,35,20260851,constant,long,stable,True,none,gross,cashflow_uplift,15,2010,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,14,,,,,2010,2024,False,True,False,273675925.58885825,464330612.99596035,738006538.5848186,780350162.6441209,464330612.99596035,780350162.6441209,,,0.05392289999872446,True,True,True,True,316019549.6481606,316019549.6481606,68.05916749902293,68.05916749902293,0.6805916749902293
long_stable_break,35,20260851,constant,long,stable,True,none,gross,regularized_poisson,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,14,,,,,2010,2024,False,True,False,273675925.58885825,464330612.99596035,738006538.5848186,813900797.3914819,464330612.99596035,813900797.3914819,0.0001,,1.676724999997532,True,True,True,True,349570184.3955215,349570184.3955215,75.2847593097556,75.2847593097556,0.752847593097556
long_stable_break,35,20260851,constant,long,stable,True,none,gross,regularized_poisson_break_interaction,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,14,,,,,2010,2024,False,True,False,273675925.58885825,464330612.99596035,738006538.5848186,799188212.5270928,464330612.99596035,799188212.5270928,0.1,,1.787673700004234,True,True,True,True,334857599.53113246,334857599.53113246,72.1162012925574,72.1162012925574,0.721162012925574
long_stable_break,35,20260851,constant,long,stable,True,none,gross,regularized_tweedie,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,14,,,,,2010,2024,False,True,False,273675925.58885825,464330612.99596035,738006538.5848186,800630226.8140843,464330612.99596035,800630226.8140843,0.001,1.9,6.496747299999697,True,True,True,True,336299613.81812394,336299613.81812394,72.42675895268825,72.42675895268825,0.7242675895268825
long_stable_break,35,20260851,constant,long,stable,True,none,gross,chain_ladder,10,2015,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,14,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,273675925.58885825,464330612.99596035,738006538.5848186,,464330612.99596035,,,,0.011497599996801,True,False,False,True,,,,,
long_stable_break,35,20260851,constant,long,stable,True,none,gross,inflation_adjusted_chain_ladder,10,2015,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,14,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,273675925.58885825,464330612.99596035,738006538.5848186,,464330612.99596035,,,,0.023095100004866254,True,False,False,True,,,,,
long_stable_break,35,20260851,constant,long,stable,True,none,gross,cashflow_uplift,10,2015,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,14,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 10 to 11.,ValueError: No paired observations are available for development 10 to 11.,2015,2024,False,True,False,273675925.58885825,464330612.99596035,738006538.5848186,,464330612.99596035,,,,0.014971900003729388,True,False,False,True,,,,,
long_stable_break,35,20260851,constant,long,stable,True,none,gross,regularized_poisson,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,14,,,,,2015,2024,False,True,False,273675925.58885825,464330612.99596035,738006538.5848186,1124322037.2155857,464330612.99596035,1124322037.2155857,0.0001,,0.6269266999952379,True,True,True,True,659991424.2196254,659991424.2196254,142.13825359504506,142.13825359504506,1.4213825359504506
