scenario_id,simulation_id,accident_year,basis,tail_type,structural_break,expected_loss_prior_ultimate,paid_to_date,pricing_assumption_version,inflation_scenario,clause_type,seed,development_year_at_valuation,benchmark_pattern,benchmark_paid_proportion,benchmark_unpaid_proportion,estimated_reserve,estimated_ultimate,model,pattern_source,true_reserve,signed_error
long_stable_break,2,2014,ceded,long,True,23746610.67814489,13783523.408857264,pricing_mc_v1,stable,none,20260818,11,long,1.0,0.0,0.0,13783523.408857264,bornhuetter_ferguson_standard,fixed_independent_benchmark,2494074.431346935,-2494074.431346935
long_stable_break,2,2015,ceded,long,True,25974335.14350757,10690329.905641682,pricing_mc_v1,stable,none,20260818,10,long,1.0,0.0,0.0,10690329.905641682,bornhuetter_ferguson_standard,fixed_independent_benchmark,3069908.692985313,-3069908.692985313
long_stable_break,2,2016,ceded,long,True,28395784.61858555,19636243.81317781,pricing_mc_v1,stable,none,20260818,9,long,0.9,0.09999999999999998,2839578.4618585543,22475822.275036365,bornhuetter_ferguson_standard,fixed_independent_benchmark,14328700.807763044,-11489122.34590449
long_stable_break,2,2017,ceded,long,True,31809697.408839967,12563582.677558864,pricing_mc_v1,stable,none,20260818,8,long,0.8400000000000001,0.15999999999999992,5089551.585414392,17653134.262973256,bornhuetter_ferguson_standard,fixed_independent_benchmark,13577111.122744843,-8487559.537330452
long_stable_break,2,2018,ceded,long,True,30943198.2916456,21508268.89219316,pricing_mc_v1,stable,none,20260818,7,long,0.79,0.20999999999999996,6498071.641245576,28006340.533438735,bornhuetter_ferguson_standard,fixed_independent_benchmark,8521583.070685234,-2023511.4294396583
long_stable_break,2,2019,ceded,long,True,33550930.87385185,31866857.3211156,pricing_mc_v1,stable,none,20260818,6,long,0.73,0.27,9058751.33594,40925608.6570556,bornhuetter_ferguson_standard,fixed_independent_benchmark,17011031.638334926,-7952280.302394927
long_stable_break,2,2020,ceded,long,True,37773204.11433067,19141745.388889592,pricing_mc_v1,stable,none,20260818,5,long,0.66,0.33999999999999997,12842889.398872428,31984634.78776202,bornhuetter_ferguson_standard,fixed_independent_benchmark,24780596.87668664,-11937707.477814212
long_stable_break,2,2021,ceded,long,True,41541081.47161042,4089302.522003469,pricing_mc_v1,stable,none,20260818,4,long,0.5700000000000001,0.42999999999999994,17862665.03279248,21951967.554795947,bornhuetter_ferguson_standard,fixed_independent_benchmark,33178961.43757341,-15316296.404780932
long_stable_break,2,2022,ceded,long,True,45918392.86902863,7399255.196241013,pricing_mc_v1,stable,none,20260818,3,long,0.43,0.5700000000000001,26173483.93534632,33572739.131587334,bornhuetter_ferguson_standard,fixed_independent_benchmark,40126588.96399594,-13953105.02864962
long_stable_break,2,2023,ceded,long,True,50298031.47442363,0.0,pricing_mc_v1,stable,none,20260818,2,long,0.24000000000000002,0.76,38226503.92056196,38226503.92056196,bornhuetter_ferguson_standard,fixed_independent_benchmark,45257681.51901596,-7031177.598453999
long_stable_break,2,2024,ceded,long,True,55633524.22761876,0.0,pricing_mc_v1,stable,none,20260818,1,long,0.04,0.96,53408183.25851401,53408183.25851401,bornhuetter_ferguson_standard,fixed_independent_benchmark,54420505.18520938,-1012321.9266953692
long_stable_break,2,2010,ceded,long,True,15972272.856435863,13191537.941265352,pricing_mc_v1,stable,none,20260818,15,long,1.0,0.0,0.0,13191537.941265352,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0
long_stable_break,2,2011,ceded,long,True,17498404.517573208,7302687.717153436,pricing_mc_v1,stable,none,20260818,14,long,1.0,0.0,0.0,7302687.717153436,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0
long_stable_break,2,2012,ceded,long,True,19304983.611974623,20199666.36856288,pricing_mc_v1,stable,none,20260818,13,long,1.0,0.0,0.0,20199666.36856288,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,0.0,0.0
long_stable_break,2,2013,ceded,long,True,21528333.92851832,22553972.609775253,pricing_mc_v1,stable,none,20260818,12,long,1.0,0.0,0.0,22553972.609775253,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,9747.905615249416,-9747.905615249416
long_stable_break,2,2014,ceded,long,True,23746610.67814489,13783523.408857264,pricing_mc_v1,stable,none,20260818,11,long,1.0,0.0,0.0,13783523.408857264,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,2494074.431346935,-2494074.431346935
long_stable_break,2,2015,ceded,long,True,25974335.14350757,10690329.905641682,pricing_mc_v1,stable,none,20260818,10,long,1.0,0.0,0.0,10690329.905641682,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,3069908.692985313,-3069908.692985313
long_stable_break,2,2016,ceded,long,True,28395784.61858555,19636243.81317781,pricing_mc_v1,stable,none,20260818,9,long,0.9,0.09999999999999998,2839578.4618585543,22475822.275036365,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,14328700.807763044,-11489122.34590449
long_stable_break,2,2017,ceded,long,True,31809697.408839967,12563582.677558864,pricing_mc_v1,stable,none,20260818,8,long,0.8400000000000001,0.15999999999999992,5089551.585414392,17653134.262973256,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,13577111.122744843,-8487559.537330452
long_stable_break,2,2018,ceded,long,True,30943198.2916456,21508268.89219316,pricing_mc_v1,stable,none,20260818,7,accelerated_long,0.9400000000000001,0.05999999999999994,1856591.8974987343,23364860.789691895,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,8521583.070685234,-6664991.1731865
long_stable_break,2,2019,ceded,long,True,33550930.87385185,31866857.3211156,pricing_mc_v1,stable,none,20260818,6,accelerated_long,0.9,0.09999999999999998,3355093.087385184,35221950.40850078,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,17011031.638334926,-13655938.550949741
long_stable_break,2,2020,ceded,long,True,37773204.11433067,19141745.388889592,pricing_mc_v1,stable,none,20260818,5,accelerated_long,0.8400000000000001,0.15999999999999992,6043712.6582929045,25185458.047182497,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,24780596.87668664,-18736884.218393736
long_stable_break,2,2021,ceded,long,True,41541081.47161042,4089302.522003469,pricing_mc_v1,stable,none,20260818,4,accelerated_long,0.74,0.26,10800681.18261871,14889983.70462218,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,33178961.43757341,-22378280.254954703
long_stable_break,2,2022,ceded,long,True,45918392.86902863,7399255.196241013,pricing_mc_v1,stable,none,20260818,3,accelerated_long,0.5800000000000001,0.41999999999999993,19285725.00499202,26684980.201233033,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,40126588.96399594,-20840863.95900392
long_stable_break,2,2023,ceded,long,True,50298031.47442363,0.0,pricing_mc_v1,stable,none,20260818,2,accelerated_long,0.35000000000000003,0.6499999999999999,32693720.458375357,32693720.458375357,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,45257681.51901596,-12563961.060640603
long_stable_break,2,2024,ceded,long,True,55633524.22761876,0.0,pricing_mc_v1,stable,none,20260818,1,accelerated_long,0.08,0.92,51182842.289409265,51182842.289409265,bornhuetter_ferguson_break_aware,fixed_independent_benchmark,54420505.18520938,-3237662.8958001137
