scenario_id,frequency_scenario,tail_type,inflation_scenario,structural_break,accident_year,expected_gross_ultimate,expected_ceded_ultimate,expected_retained_ultimate,exposure_measure,expected_gross_loss_per_claim,expected_ceded_loss_per_claim,gross_standard_deviation,ceded_standard_deviation,retained_standard_deviation,gross_mcse,ceded_mcse,retained_mcse,gross_relative_mcse,ceded_relative_mcse,calibration_records,unique_calibrations,pricing_assumption_version,calibration_simulations,calibration_seed_base,attachment,limit
long_emerging_break,constant,long,emerging,True,2020,150237671.98482403,44334506.828753605,105903165.15607041,50.475,2976476.9090604065,878345.8509906608,24294660.099360157,10319705.335740075,16854379.29946247,1717891.890287981,729713.3622748804,1191784.5895340086,0.01143449487463777,0.016459264227150876,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_break,constant,long,emerging,True,2021,163176878.47015682,52030380.31691551,111146498.1532413,50.2,3250535.4276923668,1036461.7593011057,33873098.495904855,11835309.42775749,25915361.850756634,2395189.7646254166,836882.7553808398,1832492.8101573172,0.014678487461466359,0.016084501982945573,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_break,constant,long,emerging,True,2022,169208963.39961508,59369781.26034369,109839182.13927141,49.945,3387905.96455331,1188703.198725472,30604058.41005145,12649587.048068363,20671161.695528354,2164033.723357657,894460.8780898661,1461671.860991171,0.012789119913505597,0.015065928475760196,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_break,constant,long,emerging,True,2023,181371204.45391884,68077914.80325967,113293289.65065916,50.12,3618739.1152018923,1358298.3799533055,33008214.28991168,13199064.05519463,22843055.563267555,2334033.215925525,933314.7698743733,1615247.9491807579,0.01286881907716798,0.013709508767587647,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_break,constant,long,emerging,True,2024,188690223.77510643,76027487.36138777,112662736.41371864,49.82,3787439.256826705,1526043.5038415852,32745684.590601135,14062547.180577813,20966214.068924155,2315469.5628609895,994372.2472142336,1482535.2143945065,0.012271274666676532,0.01307911495861492,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_no_break,constant,long,emerging,False,2010,100678560.44045456,15952730.938722497,84725829.50173207,50.65,1987730.7095844927,314960.136993534,17573113.8086892,6561993.522319723,13136535.556169106,1242606.794068709,464003.01177344745,928893.3373065369,0.0123423178542927,0.0290861178287136,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_no_break,constant,long,emerging,False,2011,106151256.69858196,17754576.198158726,88396680.50042325,50.735,2092268.7828635452,349947.29867268604,20911758.82066114,6684257.812209793,15976625.977374502,1478684.646862709,472648.4026212701,1129718.0569082662,0.013929977777478937,0.026621215699324158,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_no_break,constant,long,emerging,False,2012,111037255.67032501,20167268.963358644,90869986.70696636,49.8,2229663.768480422,404965.24022808525,19927407.2911129,6979120.205630066,15525107.785904229,1409080.482701218,493498.32241170714,1097790.8994064946,0.012690159480209472,0.024470260366355537,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_no_break,constant,long,emerging,False,2013,116599130.0918285,22897216.086067386,93701914.0057611,50.735,2298199.0754277813,451310.06378372695,20058971.7805299,7732088.684905901,15077023.011584897,1418383.4969642288,546741.2341832736,1066106.5211597304,0.012164614743241828,0.023878065880504902,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_no_break,constant,long,emerging,False,2014,119340906.70523132,25109566.69581084,94231340.00942048,49.86,2393519.990076842,503601.41788629844,20545197.858553316,8570695.74872455,14505225.638881879,1452764.8726602385,606039.7083409843,1025674.3411894348,0.012173234750499482,0.024135809099489283,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_no_break,constant,long,emerging,False,2015,123203717.61160631,26992713.81470988,96211003.79689644,49.485,2489718.452290721,545472.6445328863,21908580.62130146,7773614.681252029,16763753.348945742,1549170.5923494447,549677.5655444611,1185376.367117823,0.012574057198770002,0.020363923735779034,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_no_break,constant,long,emerging,False,2016,130987693.8163249,30655250.237936758,100332443.57838814,49.53,2644613.2407899234,618922.879829129,25222526.35507717,8790501.744931757,19236512.479574654,1783501.942433148,621582.3393873425,1360226.8420686885,0.013615797717104867,0.020276537772903787,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
long_emerging_no_break,constant,long,emerging,False,2017,135998403.51476744,35429773.28821918,100568630.22654825,49.545,2744947.0888034604,715102.9021741686,24171925.90006064,9761854.484495984,17251615.85356874,1709213.2718271618,690267.3502943419,1219873.4556483806,0.012567892178539921,0.019482691709005767,200,200,pricing_mc_v1,200,91000000,2000000.0,5000000.0
