analysis_type,experiment_step,experiment_name,source_file,scenario_id,simulation_id,seed,model,basis,success,applicable,fit_attempted,status,failure_type,failure_message,applicability_reason,estimated_reserve,true_reserve,reserve_error,percentage_error,absolute_percentage_error,runtime_seconds,tail_type,inflation_scenario,structural_break,history_window_years,history_start_ay,prior_multiplier,pattern_variant,treaty_variant,calibration_version,prior_version,selected_alpha,selected_power,selected_hyperparameter,validation_metric,observed_paid,true_ultimate,pipeline_reconciliation_passed,model_reconciliation_passed
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_break,2,20260818,regularized_poisson_break_interaction,gross,True,True,True,success,,,,1121553900.2062523,751561324.2684755,369992575.9377768,49.229858428107015,49.229858428107015,2.81846632000088,long,shock,True,,,,,,,,1.0,,,,1367468325.796393,2119029650.064868,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_break,2,20260818,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,447176173.4717066,410910544.1490245,36265629.32268214,8.825675037808162,8.825675037808162,3.4624207080014457,long,shock,True,,,,,,,,1.0,,,,224096348.3378269,635006892.4868512,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_stable_no_break,3,20260819,regularized_poisson_break_interaction,gross,True,True,True,success,,,,111859876.817159,95306481.37821576,16553395.438943235,17.368593614585855,17.368593614585855,2.1605791059992043,short,stable,False,,,,,,,,0.001,,,,1614789199.669657,1710095681.047873,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_stable_no_break,3,20260819,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,51487791.6967568,52023753.56578843,-535961.8690316379,-1.0302252957466225,1.0302252957466225,2.039169358999061,short,stable,False,,,,,,,,0.001,,,,322348181.7723197,374371935.33810806,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_emerging_no_break,3,20260819,regularized_poisson_break_interaction,gross,True,True,True,success,,,,95895275.38199964,105837545.20554812,-9942269.823548466,-9.393896848457215,9.393896848457215,2.2700131189994863,short,emerging,False,,,,,,,,0.0001,,,,1638532719.1878507,1744370264.3933988,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_emerging_no_break,3,20260819,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,47841358.856187575,66381607.12761541,-18540248.271427836,-27.92979723402163,27.92979723402163,2.097626078997564,short,emerging,False,,,,,,,,0.001,,,,336020443.13455486,402402050.2621702,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_shock_no_break,3,20260819,regularized_poisson_break_interaction,gross,True,True,True,success,,,,110416011.22371729,118658528.34133773,-8242517.117620438,-6.94641778626286,6.94641778626286,2.239810426999611,short,shock,False,,,,,,,,0.0001,,,,1658190995.046609,1776849523.387947,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_shock_no_break,3,20260819,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,63968037.996583566,84759556.8790487,-20791518.88246514,-24.52999950452135,24.52999950452135,2.060398339999665,short,shock,False,,,,,,,,0.01,,,,347759166.8937111,432518723.7727598,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_no_break,3,20260819,regularized_poisson_break_interaction,gross,True,True,True,success,,,,799871264.3170528,703107364.89855,96763899.4185028,13.762321979441175,13.762321979441175,2.371596365999721,long,stable,False,,,,,,,,0.001,,,,1292275447.4992423,1995382812.3977923,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_no_break,3,20260819,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,401821815.5334585,321703342.23595023,80118473.29750824,24.904457858801518,24.904457858801518,2.2556124219991034,long,stable,False,,,,,,,,0.1,,,,231826059.8914564,553529402.1274066,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_no_break,3,20260819,regularized_poisson_break_interaction,gross,True,True,True,success,,,,746846906.5228809,817379242.251468,-70532335.72858703,-8.629083304624423,8.629083304624423,2.53341397999975,long,emerging,False,,,,,,,,0.01,,,,1319510517.7260647,2136889759.9775324,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_no_break,3,20260819,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,526628884.1847427,430686769.0955911,95942115.08915162,22.27654109055234,22.27654109055234,2.358550015000219,long,emerging,False,,,,,,,,0.1,,,,240855488.69553253,671542257.7911236,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_no_break,3,20260819,regularized_poisson_break_interaction,gross,True,True,True,success,,,,857059602.6220328,920138738.2321348,-63079135.61010206,-6.855393973662731,6.855393973662731,2.510251006999169,long,shock,False,,,,,,,,0.01,,,,1341860727.4127877,2261999465.6449227,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_no_break,3,20260819,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,547717302.2216878,524589288.66022575,23128013.561462045,4.408784941173658,4.408784941173658,2.347108367001056,long,shock,False,,,,,,,,0.1,,,,247726362.685864,772315651.3460897,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_break,3,20260819,regularized_poisson_break_interaction,gross,True,True,True,success,,,,808237350.6276861,536672585.6318958,271564764.9957904,50.6015720322366,50.6015720322366,2.6642221250003786,long,stable,True,,,,,,,,1.0,,,,1407994663.1739702,1944667248.8058665,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_break,3,20260819,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,304786051.23879886,243243518.2918455,61542532.94695336,25.300790491409572,25.300790491409572,3.625536867999472,long,stable,True,,,,,,,,1.0,,,,268698734.1295515,511942252.4213971,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_break,3,20260819,regularized_poisson_break_interaction,gross,True,True,True,success,,,,887678633.6477046,612750479.1523004,274928154.49540424,44.86788078497288,44.86788078497288,2.9783197840006324,long,emerging,True,,,,,,,,1.0,,,,1439102644.9118516,2051853124.064152,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_break,3,20260819,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,378706881.43029046,320146536.2610667,58560345.169223785,18.291731609262257,18.291731609262257,3.761202301000594,long,emerging,True,,,,,,,,1.0,,,,281108201.8171541,601254738.0782208,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_break,3,20260819,regularized_poisson_break_interaction,gross,True,True,True,success,,,,966788238.3977468,689230652.0957657,277557586.3019811,40.2706387851444,40.2706387851444,2.9252099680015817,long,shock,True,,,,,,,,1.0,,,,1464515358.546771,2153746010.6425366,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_break,3,20260819,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,424112025.5566191,394227884.4940707,29884141.0625484,7.580422957878786,7.580422957878786,3.5245543169985467,long,shock,True,,,,,,,,1.0,,,,290985232.5057772,685213116.9998479,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_stable_no_break,4,20260820,regularized_poisson_break_interaction,gross,True,True,True,success,,,,116367126.65404016,106710580.614353,9656546.039687157,9.049286381999416,9.049286381999416,2.319502977999946,short,stable,False,,,,,,,,0.001,,,,1484003230.0490456,1590713810.6633985,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_stable_no_break,4,20260820,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,64514092.90825786,45183225.50441329,19330867.403844573,42.78328337129544,42.78328337129544,1.9853425239998612,short,stable,False,,,,,,,,0.01,,,,237549666.9034761,282732892.4078894,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_emerging_no_break,4,20260820,regularized_poisson_break_interaction,gross,True,True,True,success,,,,104792550.10978478,118619275.39226888,-13826725.2824841,-11.656389938953604,11.656389938953604,2.3283017109970388,short,emerging,False,,,,,,,,0.001,,,,1508403310.555117,1627022585.9473853,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_emerging_no_break,4,20260820,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,53907666.10447219,60023663.95776619,-6115997.853294,-10.189311098365028,10.189311098365028,2.12835072499729,short,emerging,False,,,,,,,,0.01,,,,248963115.61138305,308986779.5691492,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_shock_no_break,4,20260820,regularized_poisson_break_interaction,gross,True,True,True,success,,,,123934307.99349514,133028685.9783042,-9094377.98480907,-6.836403680851425,6.836403680851425,2.282158623002033,short,shock,False,,,,,,,,0.0001,,,,1529412112.7561936,1662440798.7344978,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_shock_no_break,4,20260820,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,66747466.360070094,79910102.07945794,-13162635.719387844,-16.471804411286683,16.471804411286683,2.140372365000076,short,shock,False,,,,,,,,0.01,,,,258776765.27259505,338686867.3520529,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_no_break,4,20260820,regularized_poisson_break_interaction,gross,True,True,True,success,,,,748636820.0454415,714216930.0635245,34419889.98191702,4.819248681049275,4.819248681049275,2.3752283079993504,long,stable,False,,,,,,,,0.0001,,,,1142403835.5600672,1856620765.623592,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_no_break,4,20260820,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,501254645.3887465,289366727.598824,211887917.7899225,73.22469986379446,73.22469986379446,2.192255311998452,long,stable,False,,,,,,,,0.01,,,,148538079.5828109,437904807.1816349,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_no_break,4,20260820,regularized_poisson_break_interaction,gross,True,True,True,success,,,,723975210.0246665,832237899.2516149,-108262689.22694838,-13.008622813777524,13.008622813777524,2.724043097001413,long,emerging,False,,,,,,,,0.001,,,,1167660035.8560357,1999897935.107651,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_no_break,4,20260820,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,693752055.6897557,394207720.4251218,299544335.26463383,75.98642029171802,75.98642029171802,2.3026807889982592,long,emerging,False,,,,,,,,0.1,,,,156703765.96037957,550911486.3855014,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_no_break,4,20260820,regularized_poisson_break_interaction,gross,True,True,True,success,,,,871868309.0614711,936902234.944116,-65033925.88264501,-6.941378028255437,6.941378028255437,2.5204877890028,long,shock,False,,,,,,,,0.0001,,,,1188973250.0816293,2125875485.0257456,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_no_break,4,20260820,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,634644600.5641725,487715459.4872352,146929141.07693732,30.125996258435773,30.125996258435773,2.363033492001705,long,shock,False,,,,,,,,0.001,,,,163250409.40283996,650965868.8900752,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_break,4,20260820,regularized_poisson_break_interaction,gross,True,True,True,success,,,,819926293.987748,557952232.4100175,261974061.5777305,46.95277594753236,46.95277594753236,2.738605906997691,long,stable,True,,,,,,,,0.1,,,,1249278276.3826551,1807230508.7926729,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_break,4,20260820,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,390905911.0297451,217461486.3119948,173444424.71775028,79.7586863123465,79.7586863123465,3.277154198996868,long,stable,True,,,,,,,,0.1,,,,182902133.0865082,400363619.3985031,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_break,4,20260820,regularized_poisson_break_interaction,gross,True,True,True,success,,,,893008057.7514718,638032626.5490856,254975431.2023861,39.96275748177122,39.96275748177122,3.179191588998947,long,emerging,True,,,,,,,,1.0,,,,1278492520.3268526,1916525146.8759384,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_break,4,20260820,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,559785778.4305091,291028961.26191354,268756817.16859555,92.3471038769664,92.3471038769664,3.265722961001302,long,emerging,True,,,,,,,,0.1,,,,193804714.14610305,484833675.40801656,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_break,4,20260820,regularized_poisson_break_interaction,gross,True,True,True,success,,,,1010188808.245904,717712792.2217093,292476016.02419484,40.75112206357969,40.75112206357969,3.0736965800024336,long,shock,True,,,,,,,,0.1,,,,1303122234.458722,2020835026.6804311,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_break,4,20260820,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,606146931.0067811,363312484.70784414,242834446.29893696,66.83900403098204,66.83900403098204,3.258810422001261,long,shock,True,,,,,,,,0.1,,,,202857846.8862502,566170331.5940944,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_stable_no_break,5,20260821,regularized_poisson_break_interaction,gross,True,True,True,success,,,,111165918.88893256,85060362.03905159,26105556.84988098,30.69062513265085,30.69062513265085,2.292887964002148,short,stable,False,,,,,,,,0.0001,,,,1616543164.6011698,1701603526.6402218,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_stable_no_break,5,20260821,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,47820260.613687366,49839749.2811976,-2019488.6675102336,-4.051963937691999,4.051963937691999,2.009343475998321,short,stable,False,,,,,,,,0.001,,,,299717399.941975,349557149.2231726,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_emerging_no_break,5,20260821,regularized_poisson_break_interaction,gross,True,True,True,success,,,,121306249.21813564,94343144.76947825,26963104.448657397,28.579823700535005,28.579823700535005,2.351188854998327,short,emerging,False,,,,,,,,0.001,,,,1642727876.122526,1737071020.8920045,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_emerging_no_break,5,20260821,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,55983637.7288167,62322952.05797233,-6339314.329155624,-10.17171703172668,10.17171703172668,2.080559247002384,short,emerging,False,,,,,,,,0.001,,,,313755731.5433513,376078683.60132366,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_shock_no_break,5,20260821,regularized_poisson_break_interaction,gross,True,True,True,success,,,,130730012.58378264,105741065.40832324,24988947.17545941,23.63220672967841,23.63220672967841,2.2547574279997207,short,shock,False,,,,,,,,0.001,,,,1664137367.5435357,1769878432.9518592,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_shock_no_break,5,20260821,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,70473690.861435,78657318.52632639,-8183627.664891392,-10.40415287250398,10.40415287250398,2.1404867420023947,short,shock,False,,,,,,,,0.001,,,,325962890.9766836,404620209.50301,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_no_break,5,20260821,regularized_poisson_break_interaction,gross,True,True,True,success,,,,806578497.8147852,695347363.5357425,111231134.27904272,15.996484650987702,15.996484650987702,2.339397114999884,long,stable,False,,,,,,,,0.0001,,,,1289376321.716268,1984723685.2520103,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_no_break,5,20260821,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,398323252.5965672,289629750.5068464,108693502.0897208,37.528431350546434,37.528431350546434,2.251417643001332,long,stable,False,,,,,,,,0.1,,,,219490319.69678208,509120070.2036285,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_no_break,5,20260821,regularized_poisson_break_interaction,gross,True,True,True,success,,,,881772001.4444674,808012959.1105716,73759042.3338958,9.128447941613066,9.128447941613066,2.576498704002006,long,emerging,False,,,,,,,,0.001,,,,1317442311.2635758,2125455270.374148,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_no_break,5,20260821,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,546732351.0406785,390448899.0550506,156283451.9856279,40.02660844065871,40.02660844065871,2.4085263580018363,long,emerging,False,,,,,,,,0.1,,,,228370316.6136209,618819215.6686715,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_no_break,5,20260821,regularized_poisson_break_interaction,gross,True,True,True,success,,,,1042512367.0617307,909567870.6769036,132944496.38482738,14.616226086118196,14.616226086118196,2.5096151899997494,long,shock,False,,,,,,,,0.0001,,,,1341523314.7961895,2251091185.473093,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_no_break,5,20260821,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,611992083.6169443,481486210.5349081,130505873.0820362,27.104799727711917,27.104799727711917,2.3400101589977567,long,shock,False,,,,,,,,0.1,,,,235705651.40177104,717191861.9366791,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_break,5,20260821,regularized_poisson_break_interaction,gross,True,True,True,success,,,,1039614612.5431446,531630045.5206664,507984567.0224782,95.55226821782988,95.55226821782988,2.661804572999245,long,stable,True,,,,,,,,0.1,,,,1403448956.711359,1935079002.2320256,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_break,5,20260821,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,497322967.0619593,220374345.07132867,276948621.9906306,125.6718979248653,125.6718979248653,3.363390918002551,long,stable,True,,,,,,,,0.1,,,,252458337.52099547,472832682.59232414,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_break,5,20260821,regularized_poisson_break_interaction,gross,True,True,True,success,,,,1172269677.084073,605818407.3254896,566451269.7585834,93.50182544952692,93.50182544952692,2.9753089049991104,long,emerging,True,,,,,,,,0.1,,,,1436052181.721965,2041870589.047455,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_break,5,20260821,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,716117339.3583827,289187037.304331,426930302.0540517,147.63120298672453,147.63120298672453,3.369881711001653,long,emerging,True,,,,,,,,0.1,,,,264672372.9114475,553859410.2157785,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_break,5,20260821,regularized_poisson_break_interaction,gross,True,True,True,success,,,,1300859502.325625,681358143.68807,619501358.6375549,90.9215460879802,90.9215460879802,2.9278845449989603,long,shock,True,,,,,,,,0.1,,,,1463985905.7485342,2145344049.436604,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_break,5,20260821,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,755041139.6383544,359919568.68550766,395121570.9528468,109.78051912984428,109.78051912984428,3.323013445999095,long,shock,True,,,,,,,,0.1,,,,275219887.75485057,635139456.4403583,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_stable_no_break,6,20260822,regularized_poisson_break_interaction,gross,True,True,True,success,,,,107094246.6299016,94964480.43920983,12129766.19069174,12.772950617527398,12.772950617527398,2.243510996999248,short,stable,False,,,,,,,,0.0001,,,,1578170888.574566,1673135369.0137756,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_stable_no_break,6,20260822,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,40488822.437655,50537310.76394031,-10048488.326285305,-19.883306361950627,19.883306361950627,2.547034473998792,short,stable,False,,,,,,,,0.001,,,,246814327.0419884,297351637.8059287,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_emerging_no_break,6,20260822,regularized_poisson_break_interaction,gross,True,True,True,success,,,,132403516.73849696,105414835.86606228,26988680.87243468,25.60235535226359,25.60235535226359,2.2695057579985587,short,emerging,False,,,,,,,,0.01,,,,1605258393.0013084,1710673228.8673708,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_emerging_no_break,6,20260822,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,75849365.44631864,62762448.953828216,13086916.492490426,20.851507088447008,20.851507088447008,2.0849201179989905,short,emerging,False,,,,,,,,0.001,,,,259781265.7535584,322543714.7073866,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_shock_no_break,6,20260822,regularized_poisson_break_interaction,gross,True,True,True,success,,,,145462565.88426134,118176535.80735251,27286030.076908827,23.089211314663693,23.089211314663693,2.59892810999736,short,shock,False,,,,,,,,0.01,,,,1627709032.6018078,1745885568.4091604,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_shock_no_break,6,20260822,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,83740108.4373343,78884442.61154923,4855665.825785071,6.155416283659165,6.155416283659165,2.6558384700001625,short,shock,False,,,,,,,,0.01,,,,271266549.9526807,350150992.5642299,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_no_break,6,20260822,regularized_poisson_break_interaction,gross,True,True,True,success,,,,678914287.1360327,714233224.4870623,-35318937.351029634,-4.9450146170943645,4.9450146170943645,2.625291530999675,long,stable,False,,,,,,,,0.001,,,,1236234026.3526273,1950467250.8396895,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_no_break,6,20260822,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,158517401.59474203,279835005.07589453,-121317603.4811525,-43.35326220114948,43.35326220114948,2.5050960859989573,long,stable,False,,,,,,,,1.0,,,,167269908.2674762,447104913.3433707,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_no_break,6,20260822,regularized_poisson_break_interaction,gross,True,True,True,success,,,,736205787.3224111,831330641.7837005,-95124854.4612894,-11.442481448439072,11.442481448439072,2.845522861000063,long,emerging,False,,,,,,,,0.01,,,,1262478749.5724726,2093809391.356173,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_no_break,6,20260822,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,191927014.99457467,383883858.8695064,-191956843.8749317,-50.0038851438616,50.0038851438616,2.5883249050020822,long,emerging,False,,,,,,,,1.0,,,,173575248.58413133,557459107.4536377,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_no_break,6,20260822,regularized_poisson_break_interaction,gross,True,True,True,success,,,,907706798.6149968,935834774.172876,-28127975.557879448,-3.0056561621937963,3.0056561621937963,2.7063217779978004,long,shock,False,,,,,,,,0.01,,,,1285220331.9829,2221055106.155776,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_no_break,6,20260822,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,216873497.3312246,479886567.1275214,-263013069.7962968,-54.80734152877543,54.80734152877543,2.5584098549988994,long,shock,False,,,,,,,,1.0,,,,178910596.59008753,658797163.7176089,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_break,6,20260822,regularized_poisson_break_interaction,gross,True,True,True,success,,,,851499492.0701524,552707393.967971,298792098.10218143,54.05972515712287,54.05972515712287,2.925314313000854,long,stable,True,,,,,,,,1.0,,,,1347541305.238303,1900248699.206274,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_stable_break,6,20260822,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,199577052.8029092,219523830.48473483,-19946777.681825668,-9.086383759695154,9.086383759695154,3.634935305002728,long,stable,True,,,,,,,,1.0,,,,192044556.2181986,411568386.70293343,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_break,6,20260822,regularized_poisson_break_interaction,gross,True,True,True,success,,,,977600383.1785018,630638873.3665173,346961509.81198454,55.01746315760906,55.01746315760906,3.1752625959998118,long,emerging,True,,,,,,,,1.0,,,,1378361867.3143935,2009000740.6809103,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_emerging_break,6,20260822,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,255127210.0240647,289354248.35185045,-34227038.32778576,-11.828766476642912,11.828766476642912,3.955787738999789,long,emerging,True,,,,,,,,1.0,,,,201437651.2529166,490791899.6047671,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_break,6,20260822,regularized_poisson_break_interaction,gross,True,True,True,success,,,,1104532988.894649,709299075.0873535,395233913.8072956,55.721757956419246,55.721757956419246,3.4306547880005382,long,shock,True,,,,,,,,1.0,,,,1405137551.3898883,2114436626.477242,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,long_shock_break,6,20260822,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,300266514.2210185,363923938.1663605,-63657423.945342,-17.491958420235136,17.491958420235136,3.55353216200092,long,shock,True,,,,,,,,1.0,,,,209194110.6738532,573118048.8402137,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_stable_no_break,7,20260823,regularized_poisson_break_interaction,gross,True,True,True,success,,,,115072368.6920752,104740484.08948034,10331884.602594852,9.864270432212503,9.864270432212503,2.511216961000173,short,stable,False,,,,,,,,0.001,,,,1480285980.948452,1585026465.0379324,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_stable_no_break,7,20260823,regularized_poisson_break_interaction,ceded,True,True,True,success,,,,56614754.9578873,46350552.50131959,10264202.456567712,22.144725149232023,22.144725149232023,2.29460900399863,short,stable,False,,,,,,,,0.001,,,,247642009.5847546,293992562.0860742,True,True
baseline_model,24,poisson_break_interaction,outputs/step24_poisson_break_interaction/final_50/results.csv,short_emerging_no_break,7,20260823,regularized_poisson_break_interaction,gross,True,True,True,success,,,,103989060.67930718,116296811.42343572,-12307750.74412854,-10.583050896654528,10.583050896654528,2.5582949300005566,short,emerging,False,,,,,,,,0.01,,,,1504598738.773335,1620895550.196771,True,True
